,name,price,rating,category,features,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
2753,Whirlpool Magic Clean Pro 7.5 kg Fully Automatic Top Load Washing Machine,20900,4.75,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Agipellar', 'Digital Touch Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock']",11,Whirlpool,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,0
2754,Whirlpool MAGIC CLEAN 7.5 kg Semi Automatic Washing Machine,11790,4.3,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7.5 kg Capacity', 'Impeller', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only']",10,Whirlpool,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2755,IFB TL-REGS 7 kg Fully Automatic Top Load Washing Machine,25490,4.55,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Child Lock']",10,IFB,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,0,0
2756,Whirlpool Magic Clean GENX 6.5 kg Fully Automatic Top Load Washing Machine,16290,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.5 kg Capacity', 'Agipellar', 'LED Display', 'Stainless Steel Tub', 'Timer', 'Door Lock', 'Child Lock']",10,Whirlpool,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2757,Whirlpool MAGIC CLEAN 6.0 GENX 6 kg Fully Automatic Top Load Washing Machine,15890,4.65,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6 kg Capacity', 'Agipellar', 'LED Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock']",11,Whirlpool,6.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2758,Bosch Serie 2 WOE701D0IN 7 kg Fully Automatic Top Load Washing Machine,23999,4.3,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'LED Display', 'Inverter Technology', 'Vario Drum Tub', 'Timer', 'Child Lock', 'Shock Proof']",10,Bosch,7.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,1
2759,Whirlpool Fresh Care 7112 7 Kg Front Load Fully Automatic Washing Machine,26990,4.75,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble Wash', 'Digital Display', 'Steel Tub', 'Timer', 'Self Clean', 'Quick Wash', 'Spin Only', 'Water Level Selector']",12,Whirlpool,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,0,1
2760,Croma CRLW070FAF259601 7 kg 5 Star Fully Automatic Top Load Washing Machine,13990,4.4,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'Yes Display', 'Metal Body', 'Steel Inner Drum Tub', 'Timer', 'Child Lock', 'Shock Proof']",11,Croma,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,0
2761,IFB Aqua TL-SIBS 10 kg Fully Automatic Top Load Washing Machine,33050,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '10 kg Capacity', 'Triadic Pulsator', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Self Clean', 'Child Lock']",10,IFB,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,0,0
2762,Samsung WW90T504DAB 9 kg Fully Automatic Front Load Washing Machine,41990,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Tumble Wash', 'Digital Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Child Lock']",10,Samsung,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,1,0,1
2763,Godrej WSEDGE CLS 80 5.0 PN2 M 8 Kg Semi Automatic Washing Machine,12308,4.75,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",11,Godrej,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2764,IFB NEO DIVA BXS 7010 7 kg Fully Automatic Front Load Washing Machines,26990,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Child Lock', 'Shock Proof']",11,IFB,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,0
2765,Haier HTW85-186 8.5 kg Semi Automatic Washing Machine,13550,4.0,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",11,Haier,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2766,Whirlpool Ace 7.0 Supreme Pro 7 kg Semi Automatic Washing Machine,11290,4.5,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only']",10,Whirlpool,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2767,Onida S65OB 6.5 kg Semi Automatic Washing Machine,9990,4.6,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '6.5 kg Capacity', 'Pulsator', 'No Display', 'Plastic Tub', 'Timer', 'Shock Proof']",9,Onida,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2768,Samsung WW80T4040CX1TL 8 kg Front Load Washing Machine,42890,4.55,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'Pulsator', 'Yes Display', 'Inverter Technology', 'Stainless Steel Tub', 'Timer', 'Self Clean']",10,Samsung,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2769,Samsung WW90T4040CX 9 kg Fully Automatic Front Load Washing Machine,33990,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Pulsator', 'Yes Display', 'Stainless Steel Tub', 'Self Clean', 'Spin Only']",9,Samsung,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2770,Samsung WT65R2200LL 6.5 kg Semi Automatic Washing Machine,9990,4.2,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '6.5 kg Capacity', 'Pulsator', 'Rust Proof Body', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only']",11,Samsung,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2771,Realme TechLife RMSA805NNNDW 8 kg Semi Automatic Washing Machine,10590,4.15,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8 kg Capacity', 'Pulsator', 'No Display', 'Polypropylene Tub', 'Shock Proof', 'Spin Only', 'Water Level Selector']",10,Realme,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2772,IFB NEO DIVA WSS 7010 7 kg Fully Automatic Front Load  Washing Machine,35990,4.05,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble Wash', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Spin Only']",11,IFB,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2773,Samsung WW70T502DAB 7 kg Fully Automatic Front Load Washing Machine,39856,4.45,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble Wash', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Water Level Selector']",9,Samsung,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2774,Bosch WOE703S0IN 7 kg Fully Automatic Top Load Washing Machine,22688,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'LED Display', 'Timer', 'Door Lock', 'Quick Wash', 'Spin Only', '2 years', '10 Year Warranty On Motor']",11,Bosch,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,1
2775,IFB NEO DIVA VXS 7010 7 kg Fully Automatic Front Load Washing Machine,30990,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'LED Display', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Child Lock', 'Quick Wash', 'Spin Only', 'Water Level Selector', '4 years']",13,IFB,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,0,1,0,1
2776,IFB Aqua TL-RBR 6.5 kg Fully Automatic Top Load Washing Machine,20490,4.75,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.5 kg Capacity', 'LED Display', 'Inbuilt Heater', 'Child Lock', 'Quick Wash', 'Water Level Selector', '4 years']",10,IFB,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,1,0,1,0,1
2777,IFB ELENA ZSS 6510 6.5 kg Fully Automatic Front Load Washing Machine,29590,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '6.5 kg Capacity', 'Tumble Wash', 'Amber Color LED 7 Segment Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Door Lock']",11,IFB,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2778,Bosch WOI653S0IN 6.5 kg Fully Automatic Top Load Washing Machine,21484,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.5 kg Capacity', 'Pulsator', 'Yes Display', 'Stainless Steel Tub', 'Timer', 'Child Lock', 'Shock Proof']",10,Bosch,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,0
2779,IFB Elena ZWS 6510 6.5 kg Fully Automatic Front Load Washing Machine,28290,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '6.5 kg Capacity', 'Tumble Wash', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Child Lock']",9,IFB,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,0,0
2780,Bosch Serie 2 WOE701W0IN 7 kg Fully Automatic Top Load Washing Machine,23990,4.4,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7 kg Capacity', 'LED Display', 'Timer', 'Child Lock', 'Shock Proof', 'Spin Only', 'Water Level Selector', '1 year', '10 Years on Motor Warranty']",12,Bosch,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,1
2781,Bosch WOE651D0IN 6.5 kg Fully Automatic Top Load Washing Machine,18990,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.5 kg Capacity', 'Pulsator', 'Digital Display', 'Stainless Steel Tub', 'Timer', 'Shock Proof']",9,Bosch,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,1,1
2782,Voltas Beko WFL6512VTSS 6.5 kg Fully Automatic Front Load Washing Machine,23690,4.7,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '6.5 kg Capacity', 'Stain Expert', 'Digital Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer']",10,Voltas,6.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2783,Panasonic NA-W100H6HRB 10 kg Semi Automatic Washing Machine,17773,4.4,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '10 kg Capacity', 'Pulsator', 'No Display', 'Plastic Tub', 'Spin Only', '2 years']",9,Panasonic,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
2784,Thomson 7 kg Semi Automatic Washer Only,5499,4.25,WashingMachine,"['Washer', 'Semi Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'NA Display', 'Polypropylene Tub', 'Timer', 'Spin Only']",9,Thomson,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0
2785,Croma CRLWMD702STL75 7.5 kg Fully Automatic Top Load Washing Machine,13490,4.05,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Advanced Antl-Tangle & Fabric Care Pulsator Wash', 'Digital Display Screen', 'Polypropylene Plastic Body', 'Diamond Stainless Steel Tub', 'Timer', 'Shock Proof']",10,Croma,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,1,1
2786,Godrej WSAXIS 70 5.0 SN2 T 7 Kg Semi Automatic Washing Machine,13490,4.45,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7 kg Capacity', 'Pulsator', 'No Display', 'Polypropylene Tub', 'Timer', 'Door Lock', 'Shock Proof']",10,Godrej,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2787,LG FHM1409BDP 9 Kg Fully Automatic Front Load Washing Machine,44490,4.05,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Digital Display', 'Inverter Technology', 'Timer', 'Door Lock', 'Shock Proof', 'Quick Wash', 'Spin Only']",11,LG,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,1,1
2788,Panasonic NA-FD135V1BB 13.5 kg Fully Automatic Top Load Washing Machine,43568,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '13.5 kg Capacity', 'Digital LED  Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Child Lock', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",14,Panasonic,13.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,1,1,1,1,0
2789,Godrej WT EON 620 AP GPGR 6.2 kg Fully Automatic Top Load Washing Machine,20939,4.45,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.2 kg Capacity', 'Pulsator', 'No Display', 'Plastic Tub', 'Timer', 'Child Lock', 'Shock Proof']",10,Godrej,6.2,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,0
2790,IFB Senorita SXS 6.5 kg Fully Automatic Front Load Washing Machine,29590,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '6.5 kg Capacity', 'LED Display', 'Timer', 'Self Clean', 'Child Lock', 'Quick Wash', '4 years']",10,IFB,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,1,0,1
2791,LG T75SPSF1Z 7.5kg Fully Automatic Top Load Washing Machine,30990,4.6,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Digital Display', 'Self Clean', 'Door Lock', 'Child Lock', 'Quick Wash', 'Spin Only', '2 years']",11,LG,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,1,0,1
2792,Voltas Beko WTT85DBRG 8.5 kg Semi Automatic Washing Machine,11999,4.1,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', 'No Display', 'Carbon Fiber Body', 'Plastic Tub', 'Timer', 'Shock Proof']",10,Voltas,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2793,Voltas Beko WTT80DGRT 8 kg Semi Automatic Washing Machine,11990,4.45,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only', 'Water Level Selector']",11,Voltas,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2794,Godrej Eon Audra 6.5 Kg Fully Automatic Top Load Washing Machine (WTEON ADR 65 5.0 FDTNS GPGR),21399,4.55,WashingMachine,"['Fully Automatic', 'Top Load', '6.5 kg Capacity', 'Pulsator', 'No Display', 'Stainless Steel Tub', 'Timer', 'Child Lock', 'Quick Wash', 'Spin Only']",10,Godrej,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,1,1,0,0
2795,Samsung WT11A4600LL Semi Automatic Washing Machine,21990,4.7,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '11.5 kg Capacity', 'Hexa Storm Pulsator', 'Fibre Body', 'Fibre Tub', 'Timer', 'Shock Proof', 'Quick Wash', 'Spin Only']",11,Samsung,11.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2796,Motorola 105FLIWBM5S 10.5kg Fully Automatic Front Load Washing Machine,30190,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '10.5 kg Capacity', 'Pulsator Wash', 'Yes Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater']",9,Motorola,10.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2797,LG P8535SGMZ 8.5 kg Semi Automatic Washing Machine,17847,4.05,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8.5 kg Capacity', 'Pulsator', 'No Display', 'Plastic Tub', 'Timer', 'Shock Proof']",9,LG,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2798,White Westinghouse HDT6500 6.5 kg Fully Automatic Top Load Washing Machine,12999,4.2,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6.5 kg Capacity', 'Pulsator', 'Digital Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock', 'Shock Proof']",12,White,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2799,White Westinghouse HDT7500 7.5 kg Fully Automatic Top Load Washing Machine,13390,4.0,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Pulsator', 'Yes Display', 'Stainless Steel Tub', 'Timer', 'Self Clean', 'Door Lock', 'Child Lock', 'Shock Proof']",12,White,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,0
2800,Lloyd LWMF70WX3 7 kg Fully Automatic Front Load Washing Machine,25839,4.05,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble Wash', 'LED Display', 'Metal Body', 'Steel Tub', 'Inbuilt Heater', 'Timer', 'Door Lock', 'Child Lock', 'Shock Proof']",13,Lloyd,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,0,1,1,1
2801,Voltas Beko WFL7012VTMP 7 kg Fully Automatic Front Load Washing Machine,25690,4.65,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '7 kg Capacity', 'Tumble', 'Yes Display', 'Inverter Technology', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer']",10,Voltas,7.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2802,BOSCH WOE754C1IN 7.5 kg Fully Automatic Top Load Washing Machine,24900,4.45,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '7.5 kg Capacity', 'Pulsator Wash', 'LED Display', 'Stainless Steel Tub', 'Color/Material Panel: Anthracite', 'Construction Type: Freestanding', '…', 'Timer', 'Child Lock']",12,BOSCH,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2803,Toshiba TW-BJ90M4-IND 8 Kg Fully Automatic Front Load Washing Machine,43490,4.15,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '8 kg Capacity', 'LED Display', 'Inverter Technology', 'Timer', 'Child Lock', 'Quick Wash', 'Water Level Selector']",10,Toshiba,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,1,0,1
2804,Siemens iQ500 WM14J46IIN 7.5Kg Fully Automatic Front Load Washing Machine,52090,4.25,WashingMachine,"['Fully Automatic', 'Front Load', '7.5 kg Capacity', 'Digital LED Display', 'Steel Tub', 'Inbuilt Heater', 'Self Clean', 'Child Lock', 'Spin Only', 'Water Level Selector', 'WaterPerfect Plus Technology']",11,Siemens,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,1,0,1
2805,Voltas Beko WTL60UPGC 6 kg Fully Automatic Top Load Washing Machine,17748,4.7,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Top Load', '6 kg Capacity', 'Pulsator', 'Steel Tub', 'Timer', 'Door Lock', 'Child Lock', 'Quick Wash']",10,Voltas,6.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,1,0,0
2806,Haier HTW70-1187BO 7 kg Semi Automatic Washing Machine,13303,4.0,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7 kg Capacity', 'Normal Wash', 'Plastic Tub', '1 year']",7,Haier,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
2807,Bosch WNA14408IN 9 KG Fully Automatic Front Load Washing Machine,69986,4.35,WashingMachine,"['Washing Machine with Dryer', 'Fully Automatic', 'Front Load', '9 kg Capacity', 'Tumble', 'Yes Display', 'Stainless Steel Tub', 'Inbuilt Heater', 'Timer', 'Self Clean', 'Quick Wash', 'Spin Only']",12,Bosch,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,1,1,0,0,0
2808,Godrej WSEDGE 80 5.0 TN3 M LVDR 8 Kg Semi Automatic Washing Machine,14599,4.65,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '8 kg Capacity', 'Pulsator', 'Plastic Tub', 'Timer', 'Shock Proof', 'Toughened Glass Lid', 'Tri-roto Scrub Pulsator and 100% Rust Proof Polypropylene Body']",10,Godrej,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2809,Onida S75TIB 7.5 Kg Semi Automatic Washing Machine,9490,4.2,WashingMachine,"['Washing Machine with Dryer', 'Semi Automatic', 'Top Load', '7.5 kg Capacity', 'Hexapin Pulsator', 'Plastic Tub', 'Shock Proof', 'Water Level Selector', 'Anti Rust', 'Magic Lint Filter', 'Alert Buzzer and Air Dryer']",11,Onida,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
